Order_ID,Dark_Store_ID,City,Zone,Order_Date,Order_Timestamp,Order_Hour,Day_Type,Time_Period,Promised_SLA_Min,Actual_Delivery_Min,SLA_Met,Delay_Reason,Distance_KM,Item_Count,Order_Value_INR,Rider_ID,Delay_Category
FM157700,DS004,Delhi,Rohini,2025-06-22,2025-06-22 08:32:14,8,Weekend,Peak,10.0,5.52,Y,None,1.28,2,625.8,R00405,None
FM157036,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 08:32:28,8,Weekend,Peak,10.0,8.38,Y,None,2.39,6,493.91,R00209,None
FM158470,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 08:32:32,8,Weekend,Peak,10.0,9.07,Y,None,1.76,6,147.0,R00702,None
FM156865,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 08:32:56,8,Weekend,Peak,10.0,21.46,N,Weather Disruption,2.91,5,416.9,R00122,Environment
FM157209,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 08:34:04,8,Weekend,Peak,10.0,5.45,Y,None,1.17,2,507.88,R00214,None
FM156772,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 08:34:10,8,Weekend,Peak,10.0,9.07,Y,None,1.3,2,686.79,R00120,None
FM159560,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 08:34:19,8,Weekend,Peak,10.0,5.15,Y,None,3.11,4,780.88,R01006,None
FM157314,DS003,Delhi,Saket,2025-06-22,2025-06-22 08:34:35,8,Weekend,Peak,10.0,13.38,N,"Incorrect Picking (SKU error, re-pick)",2.48,7,284.32,R00309,Method
FM159217,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 08:34:59,8,Weekend,Peak,10.0,9.87,Y,None,1.47,7,425.85,R00917,None
FM157480,DS003,Delhi,Saket,2025-06-22,2025-06-22 08:35:23,8,Weekend,Peak,10.0,7.47,Y,None,1.84,3,303.83,R00312,None
FM157644,DS004,Delhi,Rohini,2025-06-22,2025-06-22 08:36:14,8,Weekend,Peak,10.0,7.18,Y,None,1.89,2,763.89,R00404,None
FM157939,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 08:37:05,8,Weekend,Peak,10.0,6.65,Y,None,2.61,5,235.79,R00507,None
FM156754,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 08:37:42,8,Weekend,Peak,10.0,10.53,N,Rider Unavailable at Dispatch,1.73,2,937.5,R00118,Man
FM157826,DS004,Delhi,Rohini,2025-06-22,2025-06-22 08:38:21,8,Weekend,Peak,10.0,9.99,Y,None,3.22,7,332.69,R00408,None
FM157151,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 08:38:50,8,Weekend,Peak,10.0,5.16,Y,None,0.71,7,399.9,R00206,None
FM157188,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 08:39:07,8,Weekend,Peak,10.0,8.73,Y,None,0.71,3,757.52,R00211,None
FM158276,DS006,Mumbai,Powai,2025-06-22,2025-06-22 08:39:11,8,Weekend,Peak,10.0,13.29,N,"Incorrect Picking (SKU error, re-pick)",3.02,3,280.01,R00615,Method
FM158129,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 08:40:00,8,Weekend,Peak,10.0,6.87,Y,None,3.14,2,68.29,R00512,None
FM157456,DS003,Delhi,Saket,2025-06-22,2025-06-22 08:40:12,8,Weekend,Peak,10.0,6.93,Y,None,0.65,4,732.02,R00319,None
FM159344,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 08:40:24,8,Weekend,Peak,10.0,10.69,N,Picker Unavailable / Understaffed,1.49,5,313.57,R00914,Man
FM158699,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 08:40:31,8,Weekend,Peak,10.0,13.29,N,Traffic / Road Congestion,3.23,5,224.26,R00706,Environment
FM158824,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 08:40:48,8,Weekend,Peak,10.0,9.29,Y,None,2.21,2,529.79,R00819,None
FM157560,DS003,Delhi,Saket,2025-06-22,2025-06-22 08:41:39,8,Weekend,Peak,10.0,7.75,Y,None,1.93,7,117.26,R00306,None
FM157343,DS003,Delhi,Saket,2025-06-22,2025-06-22 08:42:34,8,Weekend,Peak,10.0,8.22,Y,None,3.11,4,403.15,R00323,None
FM157995,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 08:42:35,8,Weekend,Peak,10.0,6.28,Y,None,0.52,3,311.1,R00509,None
FM159505,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 08:43:04,8,Weekend,Peak,10.0,7.98,Y,None,0.69,2,423.62,R01003,None
FM157323,DS003,Delhi,Saket,2025-06-22,2025-06-22 08:43:49,8,Weekend,Peak,10.0,10.57,N,Rider Unavailable at Dispatch,2.68,2,400.84,R00320,Man
FM159095,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 08:44:10,8,Weekend,Peak,10.0,12.07,N,"Incorrect Picking (SKU error, re-pick)",2.34,9,796.19,R00910,Method
FM158251,DS006,Mumbai,Powai,2025-06-22,2025-06-22 08:44:23,8,Weekend,Peak,10.0,7.78,Y,None,2.06,4,344.07,R00616,None
FM158297,DS006,Mumbai,Powai,2025-06-22,2025-06-22 08:45:04,8,Weekend,Peak,10.0,10.93,N,Picker Unavailable / Understaffed,2.53,5,597.65,R00612,Man
FM158533,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 08:45:19,8,Weekend,Peak,10.0,6.0,Y,None,0.83,1,235.46,R00708,None
FM157947,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 08:45:44,8,Weekend,Peak,10.0,11.53,N,Rider Unavailable at Dispatch,3.09,5,20.23,R00516,Man
FM158599,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 08:45:45,8,Weekend,Peak,10.0,14.18,N,Traffic / Road Congestion,2.81,3,385.28,R00716,Environment
FM157929,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 08:46:18,8,Weekend,Peak,10.0,8.23,Y,None,0.47,3,403.04,R00520,None
FM157681,DS004,Delhi,Rohini,2025-06-22,2025-06-22 08:47:03,8,Weekend,Peak,10.0,11.06,N,Picker Unavailable / Understaffed,1.15,6,300.2,R00402,Man
FM157237,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 08:47:38,8,Weekend,Peak,10.0,10.28,N,Picker Unavailable / Understaffed,0.88,8,294.07,R00201,Man
FM156818,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 08:47:38,8,Weekend,Peak,10.0,5.92,Y,None,0.74,2,1077.78,R00104,None
FM157080,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 08:47:54,8,Weekend,Peak,10.0,6.47,Y,None,1.81,4,83.47,R00207,None
FM159152,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 08:48:03,8,Weekend,Peak,10.0,14.41,N,Inventory Mismatch / Stockout,1.63,1,107.93,R00918,Material
FM158426,DS006,Mumbai,Powai,2025-06-22,2025-06-22 08:49:07,8,Weekend,Peak,10.0,7.65,Y,None,1.23,3,254.73,R00608,None
FM159347,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 08:49:21,8,Weekend,Peak,10.0,12.69,N,Picker Unavailable / Understaffed,0.94,3,165.22,R00912,Man
FM157833,DS004,Delhi,Rohini,2025-06-22,2025-06-22 08:49:28,8,Weekend,Peak,10.0,10.51,N,Rider Unavailable at Dispatch,2.73,3,86.12,R00404,Man
FM157304,DS003,Delhi,Saket,2025-06-22,2025-06-22 08:49:30,8,Weekend,Peak,10.0,3.5,Y,None,3.37,7,151.05,R00313,None
FM159113,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 08:49:50,8,Weekend,Peak,10.0,6.83,Y,None,0.44,6,209.04,R00904,None
FM159180,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 08:49:53,8,Weekend,Peak,10.0,18.04,N,Packing Station Bottleneck,3.2,8,248.74,R00905,Method
FM157483,DS003,Delhi,Saket,2025-06-22,2025-06-22 08:49:55,8,Weekend,Peak,10.0,7.41,Y,None,0.91,5,90.94,R00307,None
FM158977,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 08:50:27,8,Weekend,Peak,10.0,7.91,Y,None,2.06,4,299.05,R00816,None
FM158154,DS006,Mumbai,Powai,2025-06-22,2025-06-22 08:50:30,8,Weekend,Peak,10.0,9.88,Y,None,1.64,6,388.48,R00620,None
FM157934,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 08:50:30,8,Weekend,Peak,10.0,9.55,Y,None,1.95,5,289.49,R00501,None
FM157035,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 08:51:02,8,Weekend,Peak,10.0,14.68,N,App/Order Routing Glitch,2.5,8,710.75,R00215,Machine
FM157879,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 08:51:48,8,Weekend,Peak,10.0,6.54,Y,None,1.85,6,219.89,R00516,None
FM158036,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 08:51:55,8,Weekend,Peak,10.0,13.39,N,Picker Unavailable / Understaffed,1.2,4,308.72,R00506,Man
FM158040,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 08:51:58,8,Weekend,Peak,10.0,12.15,N,Traffic / Road Congestion,1.17,1,305.83,R00507,Environment
FM158257,DS006,Mumbai,Powai,2025-06-22,2025-06-22 08:52:13,8,Weekend,Peak,10.0,13.03,N,Picker Unavailable / Understaffed,2.62,5,373.86,R00608,Man
FM159069,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 08:52:24,8,Weekend,Peak,10.0,9.32,Y,None,1.85,7,608.09,R00818,None
FM157365,DS003,Delhi,Saket,2025-06-22,2025-06-22 08:53:23,8,Weekend,Peak,10.0,9.24,Y,None,2.24,5,543.64,R00309,None
FM159280,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 08:53:45,8,Weekend,Peak,10.0,6.39,Y,None,3.17,4,450.35,R00905,None
FM158347,DS006,Mumbai,Powai,2025-06-22,2025-06-22 08:53:56,8,Weekend,Peak,10.0,10.31,N,"Incorrect Picking (SKU error, re-pick)",1.66,2,386.48,R00611,Method
FM158615,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 08:54:05,8,Weekend,Peak,10.0,9.92,Y,None,3.2,4,269.3,R00715,None
FM159521,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 08:54:08,8,Weekend,Peak,10.0,13.1,N,Rider Unavailable at Dispatch,1.75,3,621.83,R01001,Man
FM159063,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 08:54:36,8,Weekend,Peak,10.0,11.98,N,Rider Unavailable at Dispatch,2.83,3,453.13,R00813,Man
FM158819,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 08:54:43,8,Weekend,Peak,10.0,11.91,N,"Incorrect Picking (SKU error, re-pick)",2.13,1,383.62,R00816,Method
FM158414,DS006,Mumbai,Powai,2025-06-22,2025-06-22 08:54:57,8,Weekend,Peak,10.0,14.91,N,Packing Station Bottleneck,0.88,3,330.52,R00617,Method
FM156731,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 08:55:02,8,Weekend,Peak,10.0,7.83,Y,None,1.94,2,456.04,R00110,None
FM157401,DS003,Delhi,Saket,2025-06-22,2025-06-22 08:56:40,8,Weekend,Peak,10.0,6.28,Y,None,3.34,6,346.44,R00306,None
FM157719,DS004,Delhi,Rohini,2025-06-22,2025-06-22 08:56:46,8,Weekend,Peak,10.0,4.03,Y,None,2.22,4,478.65,R00405,None
FM157145,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 08:56:48,8,Weekend,Peak,10.0,10.71,N,Picker Unavailable / Understaffed,2.98,2,304.51,R00206,Man
FM158876,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 08:57:01,8,Weekend,Peak,10.0,11.19,N,"Incorrect Picking (SKU error, re-pick)",2.34,2,176.67,R00813,Method
FM157645,DS004,Delhi,Rohini,2025-06-22,2025-06-22 08:58:01,8,Weekend,Peak,10.0,12.84,N,Packing Station Bottleneck,3.33,2,357.38,R00417,Method
FM157131,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 08:58:27,8,Weekend,Peak,10.0,8.53,Y,None,3.07,4,386.1,R00208,None
FM159429,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 08:58:50,8,Weekend,Peak,10.0,10.96,N,Inventory Mismatch / Stockout,1.3,6,221.9,R01010,Material
FM157794,DS004,Delhi,Rohini,2025-06-22,2025-06-22 08:59:00,8,Weekend,Peak,10.0,11.25,N,Picker Unavailable / Understaffed,1.67,5,311.51,R00402,Man
FM156743,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 08:59:07,8,Weekend,Peak,10.0,6.3,Y,None,0.42,5,176.36,R00107,None
FM157781,DS004,Delhi,Rohini,2025-06-22,2025-06-22 08:59:51,8,Weekend,Peak,10.0,3.69,Y,None,2.52,6,166.68,R00403,None
FM158193,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:00:17,9,Weekend,Peak,10.0,15.39,N,Rider Unavailable at Dispatch,0.91,9,229.52,R00604,Man
FM159008,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:01:04,9,Weekend,Peak,10.0,7.69,Y,None,3.44,1,337.41,R00809,None
FM159563,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:01:13,9,Weekend,Peak,10.0,8.88,Y,None,0.82,4,171.23,R01015,None
FM157513,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:01:56,9,Weekend,Peak,10.0,8.13,Y,None,0.44,4,885.8,R00303,None
FM157884,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:02:33,9,Weekend,Peak,10.0,8.9,Y,None,1.46,2,181.8,R00512,None
FM157039,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 09:02:35,9,Weekend,Peak,10.0,11.71,N,Rider Unavailable at Dispatch,2.83,2,405.11,R00212,Man
FM158832,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:02:58,9,Weekend,Peak,10.0,5.79,Y,None,1.28,4,683.52,R00803,None
FM158738,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:03:02,9,Weekend,Peak,10.0,10.92,N,Inventory Mismatch / Stockout,2.59,8,132.35,R00714,Material
FM158274,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:03:29,9,Weekend,Peak,10.0,10.56,N,Picker Unavailable / Understaffed,1.75,4,609.09,R00607,Man
FM159582,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:05:15,9,Weekend,Peak,10.0,7.94,Y,None,1.29,1,1066.68,R01002,None
FM157547,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:05:50,9,Weekend,Peak,10.0,10.97,N,Picker Unavailable / Understaffed,2.77,5,589.0,R00313,Man
FM157922,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:07:37,9,Weekend,Peak,10.0,7.34,Y,None,1.62,5,325.18,R00501,None
FM159147,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:07:39,9,Weekend,Peak,10.0,9.37,Y,None,1.31,4,595.74,R00902,None
FM158632,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:07:42,9,Weekend,Peak,10.0,13.05,N,Rider Unavailable at Dispatch,3.15,3,250.34,R00710,Man
FM157477,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:08:40,9,Weekend,Peak,10.0,9.85,Y,None,2.24,4,126.5,R00309,None
FM159409,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:09:04,9,Weekend,Peak,10.0,5.92,Y,None,3.34,5,139.2,R01009,None
FM158373,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:09:13,9,Weekend,Peak,10.0,10.81,N,Packing Station Bottleneck,2.71,6,305.91,R00607,Method
FM159072,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:09:38,9,Weekend,Peak,10.0,8.53,Y,None,1.09,3,369.44,R00817,None
FM157215,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 09:10:09,9,Weekend,Peak,10.0,8.91,Y,None,1.88,4,150.78,R00209,None
FM158587,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:10:25,9,Weekend,Peak,10.0,8.73,Y,None,2.23,7,233.37,R00711,None
FM157202,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 09:10:39,9,Weekend,Peak,10.0,5.3,Y,None,0.66,6,857.81,R00201,None
FM156854,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 09:11:21,9,Weekend,Peak,10.0,13.49,N,Inventory Mismatch / Stockout,2.37,6,223.22,R00114,Material
FM157091,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 09:11:27,9,Weekend,Peak,10.0,15.47,N,Picker Unavailable / Understaffed,3.24,4,691.13,R00210,Man
FM158629,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:11:43,9,Weekend,Peak,10.0,8.21,Y,None,3.05,6,401.0,R00707,None
FM158308,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:12:28,9,Weekend,Peak,10.0,13.94,N,Inventory Mismatch / Stockout,1.0,4,274.89,R00611,Material
FM158565,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:12:29,9,Weekend,Peak,10.0,5.14,Y,None,2.17,4,453.06,R00715,None
FM159270,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:12:44,9,Weekend,Peak,10.0,7.05,Y,None,1.31,1,293.3,R00904,None
FM158477,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:12:52,9,Weekend,Peak,10.0,11.27,N,App/Order Routing Glitch,2.3,3,474.17,R00715,Machine
FM158423,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:12:54,9,Weekend,Peak,10.0,6.44,Y,None,0.42,5,942.29,R00619,None
FM159405,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:13:32,9,Weekend,Peak,10.0,6.67,Y,None,2.64,6,247.84,R01011,None
FM159107,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:13:47,9,Weekend,Peak,10.0,4.77,Y,None,2.12,3,274.64,R00904,None
FM157928,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:14:19,9,Weekend,Peak,10.0,6.53,Y,None,2.92,6,311.97,R00517,None
FM157250,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 09:14:53,9,Weekend,Peak,10.0,5.25,Y,None,3.15,7,381.96,R00215,None
FM158323,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:15:22,9,Weekend,Peak,10.0,4.62,Y,None,1.55,2,497.39,R00613,None
FM158882,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:15:23,9,Weekend,Peak,10.0,9.53,Y,None,2.17,5,279.48,R00819,None
FM157629,DS004,Delhi,Rohini,2025-06-22,2025-06-22 09:15:50,9,Weekend,Peak,10.0,5.04,Y,None,2.9,3,99.48,R00408,None
FM157712,DS004,Delhi,Rohini,2025-06-22,2025-06-22 09:16:00,9,Weekend,Peak,10.0,12.02,N,"Incorrect Picking (SKU error, re-pick)",1.49,6,292.2,R00417,Method
FM157839,DS004,Delhi,Rohini,2025-06-22,2025-06-22 09:16:20,9,Weekend,Peak,10.0,6.47,Y,None,0.62,5,94.34,R00402,None
FM157711,DS004,Delhi,Rohini,2025-06-22,2025-06-22 09:17:08,9,Weekend,Peak,10.0,5.93,Y,None,1.96,7,475.18,R00402,None
FM156775,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 09:17:12,9,Weekend,Peak,10.0,6.87,Y,None,0.45,8,750.73,R00112,None
FM159421,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:17:27,9,Weekend,Peak,10.0,7.38,Y,None,2.13,3,550.73,R01016,None
FM158303,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:17:31,9,Weekend,Peak,10.0,8.39,Y,None,2.33,1,590.19,R00610,None
FM159573,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:17:35,9,Weekend,Peak,10.0,10.36,N,Packing Station Bottleneck,3.17,10,521.82,R01006,Method
FM157668,DS004,Delhi,Rohini,2025-06-22,2025-06-22 09:17:49,9,Weekend,Peak,10.0,6.36,Y,None,1.58,7,222.55,R00405,None
FM157553,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:18:06,9,Weekend,Peak,10.0,4.69,Y,None,2.33,5,330.44,R00316,None
FM157244,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 09:18:36,9,Weekend,Peak,10.0,8.47,Y,None,3.48,2,216.66,R00206,None
FM159282,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:18:55,9,Weekend,Peak,10.0,12.54,N,Picker Unavailable / Understaffed,0.46,3,381.56,R00917,Man
FM158517,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:19:04,9,Weekend,Peak,10.0,6.35,Y,None,1.5,6,722.18,R00712,None
FM157883,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:19:19,9,Weekend,Peak,10.0,12.96,N,Traffic / Road Congestion,1.34,4,562.37,R00501,Environment
FM156811,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 09:19:42,9,Weekend,Peak,10.0,15.44,N,Rider Unavailable at Dispatch,2.4,5,182.31,R00108,Man
FM158201,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:20:03,9,Weekend,Peak,10.0,9.26,Y,None,3.13,3,442.71,R00607,None
FM156744,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 09:20:18,9,Weekend,Peak,10.0,6.61,Y,None,1.12,5,485.2,R00117,None
FM158722,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:20:34,9,Weekend,Peak,10.0,6.67,Y,None,2.39,1,525.86,R00706,None
FM159294,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:20:56,9,Weekend,Peak,10.0,10.9,N,"Incorrect Picking (SKU error, re-pick)",0.99,1,455.28,R00916,Method
FM157367,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:21:22,9,Weekend,Peak,10.0,3.59,Y,None,2.86,4,709.02,R00310,None
FM157366,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:23:33,9,Weekend,Peak,10.0,7.17,Y,None,1.34,5,149.95,R00319,None
FM157541,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:23:37,9,Weekend,Peak,10.0,8.71,Y,None,0.6,6,210.19,R00318,None
FM157281,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:23:42,9,Weekend,Peak,10.0,6.96,Y,None,2.18,5,286.2,R00308,None
FM159594,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:24:28,9,Weekend,Peak,10.0,9.77,Y,None,2.71,1,165.03,R01011,None
FM158093,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:25:56,9,Weekend,Peak,10.0,20.11,N,Inventory Mismatch / Stockout,1.42,2,260.55,R00506,Material
FM159496,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:26:54,9,Weekend,Peak,10.0,12.25,N,Traffic / Road Congestion,2.15,5,354.24,R01005,Environment
FM158285,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:26:59,9,Weekend,Peak,10.0,8.49,Y,None,2.65,7,887.6,R00619,None
FM158430,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:27:28,9,Weekend,Peak,10.0,7.98,Y,None,2.87,3,586.72,R00707,None
FM157378,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:27:41,9,Weekend,Peak,10.0,8.4,Y,None,0.46,5,402.04,R00316,None
FM159305,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:27:52,9,Weekend,Peak,10.0,9.19,Y,None,1.51,6,893.7,R00914,None
FM157427,DS003,Delhi,Saket,2025-06-22,2025-06-22 09:29:21,9,Weekend,Peak,10.0,5.54,Y,None,2.39,5,148.53,R00314,None
FM159277,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:29:22,9,Weekend,Peak,10.0,8.86,Y,None,0.73,2,112.16,R00913,None
FM159531,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:29:23,9,Weekend,Peak,10.0,7.36,Y,None,0.47,3,290.26,R01017,None
FM159638,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:30:08,9,Weekend,Peak,10.0,3.98,Y,None,1.28,6,385.4,R01006,None
FM158097,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:30:17,9,Weekend,Peak,10.0,6.81,Y,None,0.67,3,793.6,R00518,None
FM157190,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 09:30:30,9,Weekend,Peak,10.0,9.94,Y,None,1.19,4,453.8,R00211,None
FM159045,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:31:28,9,Weekend,Peak,10.0,6.93,Y,None,2.51,4,485.08,R00814,None
FM156782,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 09:32:05,9,Weekend,Peak,10.0,6.79,Y,None,2.79,1,332.03,R00116,None
FM159078,DS009,Chennai,T Nagar,2025-06-22,2025-06-22 09:32:30,9,Weekend,Peak,10.0,11.18,N,"Incorrect Picking (SKU error, re-pick)",3.45,8,224.05,R00910,Method
FM158620,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:32:44,9,Weekend,Peak,10.0,9.0,Y,None,3.13,6,841.95,R00702,None
FM157003,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 09:33:02,9,Weekend,Peak,10.0,8.11,Y,None,2.65,5,182.81,R00118,None
FM159626,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:34:36,9,Weekend,Peak,10.0,8.28,Y,None,2.56,2,774.64,R01015,None
FM158393,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:34:39,9,Weekend,Peak,10.0,7.08,Y,None,1.11,2,272.38,R00616,None
FM156814,DS001,Bengaluru,Koramangala,2025-06-22,2025-06-22 09:35:09,9,Weekend,Peak,10.0,12.28,N,Picker Unavailable / Understaffed,0.42,5,348.51,R00105,Man
FM158518,DS007,Hyderabad,Gachibowli,2025-06-22,2025-06-22 09:35:34,9,Weekend,Peak,10.0,15.81,N,Rider Unavailable at Dispatch,2.77,7,617.01,R00707,Man
FM158989,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:36:18,9,Weekend,Peak,10.0,5.65,Y,None,2.79,3,101.31,R00813,None
FM157129,DS002,Bengaluru,Whitefield,2025-06-22,2025-06-22 09:36:21,9,Weekend,Peak,10.0,6.66,Y,None,0.51,8,231.03,R00207,None
FM158158,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:37:20,9,Weekend,Peak,10.0,14.06,N,Packing Station Bottleneck,2.09,3,590.64,R00608,Method
FM158961,DS008,Pune,Hinjewadi,2025-06-22,2025-06-22 09:37:29,9,Weekend,Peak,10.0,10.37,N,Traffic / Road Congestion,3.24,5,215.83,R00812,Environment
FM159662,DS010,Kolkata,Salt Lake,2025-06-22,2025-06-22 09:37:46,9,Weekend,Peak,10.0,9.74,Y,None,1.38,7,175.96,R01009,None
FM157579,DS004,Delhi,Rohini,2025-06-22,2025-06-22 09:38:08,9,Weekend,Peak,10.0,11.21,N,Picker Unavailable / Understaffed,1.86,2,260.46,R00407,Man
FM157978,DS005,Mumbai,Andheri,2025-06-22,2025-06-22 09:38:43,9,Weekend,Peak,10.0,8.33,Y,None,2.75,3,390.23,R00520,None
FM158209,DS006,Mumbai,Powai,2025-06-22,2025-06-22 09:39:03,9,Weekend,Peak,10.0,10.31,N,"Incorrect Picking (SKU error, re-pick)",2.9,7,418.15,R00612,Method
